City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Delhi,Bike,Hot,Recession,Saturday,16,107.0672,0,0,97.3338,0.1523
Mumbai,Car,Clear,Booming,Wednesday,11,21.3537,0,0,10.6768,0.4052
Kolkata,Bike,Hot,Booming,Tuesday,17,89.8953,1,0,65.3784,0.0766
Bengalore,Bike,Rainy,Stable,Wednesday,15,37.1296,0,0,35.5307,0.2149
Delhi,Bike,Rainy,Booming,Friday,15,37.615,0,0,31.6758,0.8671
Delhi,Bike,Snowy,Recession,Saturday,12,92.0561,1,0,70.4736,0.2178
Kolkata,Bike,Snowy,Booming,Thursday,4,55.6295,0,0,53.2339,0.099
Bengalore,Bike,Hot,Booming,Sunday,4,25.9427,0,0,23.5843,0.256
Mumbai,Bus,Hot,Recession,Saturday,15,88.6304,0,0,88.6304,0.0608
Pune,Bike,Hot,Recession,Tuesday,6,105.4269,0,0,84.3415,0.042
Delhi,Rickshaw,Snowy,Booming,Saturday,8,92.211,0,0,132.3603,0.5148
Bengalore,Bike,Storm,Stable,Monday,6,74.7043,0,0,71.4873,0.2273
Chennai,Rickshaw,Storm,Recession,Friday,13,104.9722,0,0,139.963,0.1222
Pune,Car,Snowy,Booming,Sunday,7,28.6759,0,0,14.3379,0.208
Delhi,Car,Snowy,Recession,Saturday,17,53.9525,0,0,32.2682,0.6638
Kolkata,Bike,Hot,Recession,Wednesday,5,62.1634,0,0,56.5122,0.0304
Pune,Rickshaw,Rainy,Stable,Thursday,2,54.8263,0,0,65.7916,0.2135
Kolkata,Bike,Storm,Recession,Wednesday,12,99.8463,0,0,95.5467,0.0511
Pune,Rickshaw,Hot,Stable,Tuesday,16,50.6949,0,0,60.8338,0.1679
Delhi,Bike,Hot,Recession,Tuesday,20,74.79,0,0,68.6777,0.1504
Delhi,Bike,Clear,Recession,Monday,16,45.2235,0,0,41.1123,0.0774
Bengalore,Car,Snowy,Recession,Wednesday,7,39.4381,1,0,18.8699,0.0782
Kolkata,Car,Clear,Booming,Saturday,4,52.6321,0,0,29.9046,0.1263
Chennai,Rickshaw,Snowy,Booming,Saturday,7,67.8705,0,0,81.4446,0.4249
Chennai,Car,Clear,Recession,Saturday,12,76.5311,1,0,38.2655,0.1814
Bengalore,Bike,Clear,Stable,Thursday,6,64.3126,0,0,58.466,0.2665
Bengalore,Car,Hot,Recession,Saturday,4,26.3975,0,0,20.8313,0.1587
Mumbai,Car,Hot,Stable,Friday,11,74.4902,0,0,41.3834,0.1362
Mumbai,Rickshaw,Clear,Recession,Saturday,12,29.8403,1,0,35.8083,0.0642
Chennai,Rickshaw,Clear,Stable,Thursday,3,34.1835,0,0,41.0202,1
Pune,Bike,Hot,Stable,Tuesday,12,33.3763,0,0,26.7011,0.1576
Chennai,Bike,Rainy,Booming,Friday,21,52.9395,0,0,47.0573,0.6956
Pune,Bike,Storm,Booming,Thursday,9,76.8,0,0,92.2844,0.311
Delhi,Bike,Storm,Stable,Monday,11,83.7786,0,0,80.1709,0.574
Delhi,Car,Hot,Stable,Wednesday,7,80.5341,1,0,40.2671,0.8088
Bengalore,Bike,Storm,Booming,Thursday,20,32.9536,0,0,29.1986,0.2083
Delhi,Bike,Rainy,Booming,Monday,7,71.586,1,0,54.8027,0.3676
Delhi,Bike,Snowy,Stable,Monday,17,108.3456,1,0,124.9219,0.4088
Bengalore,Bike,Storm,Recession,Friday,8,83.8641,1,0,64.2022,0.0337
Bengalore,Bike,Clear,Stable,Tuesday,1,27.2325,0,0,24.7568,0.2997
Chennai,Bike,Clear,Stable,Tuesday,18,77.76,1,0,82.1649,0.3986
Kolkata,Bike,Snowy,Recession,Thursday,19,75.641,0,0,61.8665,0.0278
Pune,Bike,Snowy,Stable,Monday,18,25.7169,1,0,22.8595,0.1519
Chennai,Car,Clear,Booming,Monday,21,43.7406,0,0,27.3379,0.6264
Delhi,Bike,Snowy,Stable,Wednesday,4,26.5828,0,0,25.438,0.6228
Chennai,Bike,Storm,Booming,Monday,5,40.5069,0,0,32.4055,0.6221
Pune,Rickshaw,Rainy,Booming,Monday,20,42.7002,0,0,51.2402,0.2176
Kolkata,Car,Rainy,Booming,Sunday,18,17.1148,0,0,10.2361,0.038
Bengalore,Bike,Storm,Recession,Tuesday,22,84.2099,0,0,80.5837,0.0848
Chennai,Bike,Rainy,Stable,Monday,22,19.0784,0,0,15.2628,0.4508
Chennai,Car,Snowy,Booming,Sunday,1,70.4569,0,0,35.2284,0.4298
Chennai,Rickshaw,Hot,Recession,Saturday,1,31.5289,0,0,37.8347,0.1908
Mumbai,Bike,Snowy,Stable,Monday,6,51.6586,0,0,41.3268,0.3034
Pune,Bike,Hot,Stable,Friday,21,86.4,0,1,81.0092,0.2587
Mumbai,Bike,Storm,Stable,Friday,4,47.8166,0,0,38.2533,0.3363
Chennai,Bike,Rainy,Booming,Wednesday,20,57.7982,0,0,51.3762,0.3715
Pune,Bike,Clear,Recession,Tuesday,20,95.04,0,0,93.5672,0.1006
Pune,Bike,Clear,Stable,Tuesday,10,65.5632,0,0,52.4505,0.2007
Mumbai,Bike,Snowy,Stable,Saturday,5,51.9833,0,0,41.5866,0.4944
Mumbai,Bike,Hot,Recession,Tuesday,18,65.7229,1,0,58.4204,0.0741
Mumbai,Bus,Hot,Recession,Wednesday,14,103.1283,0,0,103.1283,0.0414
Pune,Car,Storm,Recession,Wednesday,16,98.4638,0,0,49.2319,0.0317
Pune,Car,Rainy,Booming,Sunday,19,42.153,0,0,21.0765,0.226
Pune,Bike,Rainy,Recession,Tuesday,1,38.0728,0,0,30.4582,0.0836
Chennai,Bike,Storm,Recession,Tuesday,14,118.8,0,0,97.8786,0.1756
Pune,Car,Clear,Stable,Wednesday,0,59.079,0,0,29.5395,0.2201
Pune,Bike,Storm,Booming,Friday,9,33.2346,0,0,26.5876,0.2402
Pune,Rickshaw,Storm,Stable,Sunday,11,35.9522,0,0,43.1426,0.272
Pune,Car,Snowy,Booming,Saturday,18,44.1,0,0,22.05,0.2481
Chennai,Car,Rainy,Recession,Wednesday,16,40.1613,0,0,20.0807,0.2839
Bengalore,Bike,Snowy,Recession,Sunday,10,35.5479,0,0,34.0172,0.1218
Delhi,Bike,Clear,Booming,Saturday,19,96.2364,0,0,87.4877,0.3512
Chennai,Bike,Hot,Recession,Friday,12,79.7426,0,0,63.7941,0.2417
Pune,Bike,Snowy,Booming,Tuesday,14,14.464,0,0,11.5712,0.2989
Delhi,Bike,Rainy,Booming,Thursday,7,98.496,1,0,86.8472,0.6481
Pune,Bike,Storm,Recession,Tuesday,14,52.4056,0,0,41.9245,0.1003
Kolkata,Bike,Clear,Recession,Monday,2,91.7196,0,0,83.3815,0.0473
Pune,Car,Snowy,Stable,Sunday,3,77.2929,0,0,38.6465,0.2604
Mumbai,Bike,Hot,Recession,Monday,15,83.8591,0,0,67.0873,0.094
Kolkata,Bike,Snowy,Booming,Saturday,8,61.7504,0,0,59.0913,0.0935
Chennai,Rickshaw,Rainy,Recession,Sunday,10,19.2718,0,0,23.1261,0.2046
Kolkata,Car,Storm,Booming,Friday,4,42.9558,0,0,25.6913,0.1758
Chennai,Rickshaw,Storm,Stable,Friday,10,83.7198,0,0,100.4637,0.3532
Kolkata,Bike,Hot,Stable,Tuesday,17,96.8702,1,0,70.4511,0.0778
Delhi,Bike,Hot,Stable,Friday,5,106.361,0,0,85.0888,0.7136
Chennai,Bus,Rainy,Stable,Friday,8,57.9331,1,0,57.9331,0.7691
Delhi,Car,Clear,Recession,Wednesday,22,22.1198,0,0,12.5681,0.2546
Chennai,Bike,Clear,Booming,Thursday,10,60.6628,0,0,48.5302,0.5904
Pune,Bike,Rainy,Booming,Monday,16,86.4,0,0,79.5633,0.2342
Bengalore,Bike,Clear,Recession,Monday,20,101.3174,0,1,85.284,0.0328
Delhi,Bike,Clear,Recession,Tuesday,16,75.6373,0,0,68.7612,0.1137
Bengalore,Bike,Snowy,Booming,Sunday,5,21.1682,0,0,20.2566,0.3182
Kolkata,Car,Storm,Recession,Saturday,2,70.667,0,0,42.265,0.0424
Pune,Rickshaw,Hot,Recession,Saturday,12,49.4756,1,0,59.3707,0.1252
Delhi,Bike,Snowy,Booming,Tuesday,17,106.3514,1,0,81.4173,0.4333
Mumbai,Rickshaw,Snowy,Recession,Sunday,10,64.8014,0,0,86.4019,0.1716
Bengalore,Car,Rainy,Booming,Saturday,1,63.5628,0,0,61.2513,0.3377
Chennai,Bike,Rainy,Booming,Thursday,8,59.0821,1,0,47.2657,0.2868
Mumbai,Bus,Hot,Booming,Wednesday,9,99.0516,0,0,99.0516,0.1754
Delhi,Bike,Storm,Booming,Friday,17,63.3793,1,0,59.3023,1
Mumbai,Rickshaw,Rainy,Stable,Thursday,8,29.2614,1,0,35.1136,0.5771
Pune,Rickshaw,Storm,Booming,Monday,3,53.3111,0,0,63.9733,0.3216
Delhi,Car,Hot,Recession,Friday,19,77.3977,0,0,43.9759,0.2585
Chennai,Car,Rainy,Stable,Friday,20,64.4863,0,0,32.2432,0.383
Kolkata,Car,Rainy,Stable,Tuesday,20,45.0411,0,0,26.9385,0.0624
Pune,Bike,Rainy,Stable,Saturday,2,86.4,0,0,75.4297,0.3063
Delhi,Bus,Snowy,Booming,Tuesday,20,83.16,0,0,99.4737,0.3491
Delhi,Bike,Snowy,Booming,Saturday,8,64.9213,0,0,62.1256,0.4905
Kolkata,Car,Clear,Recession,Monday,4,75.5004,0,0,42.898,0.0502
Mumbai,Bike,Hot,Stable,Sunday,1,120,0,0,99.4319,0.2252
Mumbai,Bike,Rainy,Booming,Monday,15,98.2548,0,0,78.6038,0.3331
Mumbai,Bus,Clear,Booming,Friday,16,88.1078,0,0,88.1078,0.392
Kolkata,Bike,Storm,Recession,Friday,21,38.0082,0,0,31.0868,0.012
Kolkata,Bike,Rainy,Recession,Saturday,16,63.5703,0,0,60.8328,0.0243
Pune,Bike,Storm,Stable,Monday,18,64.465,1,0,57.3022,0.1306
Chennai,Bike,Snowy,Recession,Sunday,23,56.5757,0,0,45.2606,0.2348
Chennai,Bike,Hot,Booming,Wednesday,11,107.2525,0,0,85.802,0.3333
Chennai,Bus,Hot,Stable,Tuesday,8,31.0823,1,0,31.0823,1
Kolkata,Bike,Rainy,Recession,Friday,2,39.1484,0,0,37.4626,0.0422
Mumbai,Bike,Rainy,Stable,Thursday,0,27.9207,0,0,22.3365,0.2846
Delhi,Bike,Snowy,Recession,Wednesday,4,75.2687,0,0,72.0274,0.115
Chennai,Bike,Clear,Booming,Sunday,22,70.3837,0,0,56.307,0.3848
Bengalore,Bike,Snowy,Recession,Sunday,15,68.5914,0,1,65.6377,0.0527
Delhi,Bike,Rainy,Recession,Saturday,8,89.5274,0,0,85.6721,0.1705
Kolkata,Bike,Snowy,Recession,Tuesday,8,119.1802,1,0,91.5334,0.0565
Mumbai,Car,Snowy,Booming,Monday,9,83.1707,0,0,41.5853,0.2943
Mumbai,Car,Clear,Booming,Wednesday,9,78.166,0,0,39.083,0.5002
Pune,Bike,Snowy,Booming,Sunday,16,79.6353,0,0,63.7082,0.2684
Chennai,Bus,Hot,Booming,Thursday,21,28.6109,0,0,28.6109,0.6076
Delhi,Bike,Hot,Stable,Tuesday,21,33.7358,0,1,30.9787,0.615
Kolkata,Bike,Clear,Stable,Thursday,10,86.4924,0,0,78.6295,0.1069
Kolkata,Car,Hot,Stable,Monday,9,22.0455,0,0,12.5259,0.0949
Kolkata,Bike,Storm,Booming,Monday,13,98.1104,0,0,93.8856,0.0652
Mumbai,Rickshaw,Snowy,Booming,Monday,21,53.7577,0,0,64.5093,0.5044
Chennai,Bike,Clear,Recession,Saturday,15,86.2387,0,0,68.991,0.1379
Pune,Bike,Rainy,Recession,Thursday,9,86.253,0,0,69.0024,0.0428
Kolkata,Bike,Rainy,Stable,Friday,5,90.6253,0,0,86.7228,0.0897
Mumbai,Car,Rainy,Stable,Saturday,16,24.694,0,0,12.347,0.3671
Chennai,Bus,Storm,Stable,Thursday,16,65.7663,0,0,65.7663,0.3419
Pune,Bike,Storm,Booming,Saturday,13,56.4385,1,0,45.1508,0.3663
Chennai,Bus,Storm,Recession,Monday,13,24.8339,0,0,24.8339,0.2295
Kolkata,Bike,Rainy,Recession,Wednesday,4,114.5588,0,0,109.6257,0.0237
Kolkata,Car,Storm,Stable,Friday,22,51.5541,0,0,30.8338,0.0946
Kolkata,Bike,Snowy,Recession,Wednesday,10,74.3322,0,0,71.1313,0.0138
Bengalore,Car,Rainy,Stable,Tuesday,19,38.8249,0,0,23.2207,0.1709
Kolkata,Bike,Storm,Stable,Sunday,20,73.2526,0,0,70.0982,0.0619
Delhi,Bike,Storm,Recession,Tuesday,19,65.4793,0,0,63.2926,0.0921
Chennai,Bike,Snowy,Recession,Sunday,20,24.0315,0,1,19.2252,0.2771
Chennai,Bike,Snowy,Stable,Thursday,10,18.4579,0,0,14.7664,0.5598
Kolkata,Car,Hot,Recession,Monday,1,80.1893,0,0,45.5621,0.0354
Bengalore,Bike,Snowy,Booming,Tuesday,0,38.6009,0,0,36.9386,0.3336
Mumbai,Bike,Rainy,Recession,Saturday,3,87.9463,0,0,70.357,0.3012
Delhi,Bike,Hot,Booming,Wednesday,11,19.6205,0,0,17.8369,0.3615
Bengalore,Car,Storm,Stable,Sunday,5,20.5718,0,0,12.3037,0.1767
Delhi,Bike,Snowy,Recession,Monday,0,52.79,0,0,50.5168,0.1793
Pune,Bus,Clear,Booming,Monday,0,34.187,0,0,34.187,0.2359
Bengalore,Car,Clear,Stable,Sunday,4,77.3408,0,0,43.9436,0.3246
Mumbai,Bus,Snowy,Booming,Saturday,8,28.0564,0,0,28.0564,0.3081
Bengalore,Car,Rainy,Stable,Sunday,8,61.21,0,0,36.6089,0.2026
Pune,Car,Storm,Booming,Friday,18,76.8,1,0,56.0734,0.2146
Delhi,Car,Rainy,Booming,Monday,23,82.9085,0,0,49.5864,0.5193
Bengalore,Bike,Rainy,Stable,Wednesday,18,107.2621,1,0,89.3864,0.196
Mumbai,Bike,Rainy,Stable,Saturday,4,80.7184,0,0,64.5747,0.2811
Bengalore,Bike,Rainy,Recession,Saturday,4,94.7878,0,0,90.7061,0.1077
Chennai,Bike,Rainy,Booming,Sunday,2,66.6869,0,0,53.3495,0.6312
Pune,Car,Rainy,Booming,Wednesday,3,22.8761,0,0,11.4381,0.2361
Delhi,Bike,Hot,Stable,Thursday,4,45.776,0,0,58.1282,0.772
Chennai,Bus,Clear,Stable,Sunday,9,92.7519,0,0,92.7519,0.5094
Kolkata,Car,Snowy,Stable,Saturday,21,69.1478,0,0,41.3563,0.0526
Chennai,Bike,Rainy,Booming,Saturday,19,19.1219,0,0,15.2975,0.336
Delhi,Bike,Storm,Stable,Tuesday,14,54.3945,0,0,52.0521,0.5535
Delhi,Car,Clear,Recession,Sunday,7,28.8474,0,0,16.3906,0.3322
Pune,Rickshaw,Storm,Stable,Tuesday,4,46.2795,0,0,55.5354,0.3279
Delhi,Bike,Rainy,Booming,Saturday,3,25.622,0,0,24.5186,0.6159
Pune,Car,Clear,Booming,Thursday,21,43.4088,0,0,21.7044,0.2357
Pune,Bike,Rainy,Booming,Thursday,5,57.9115,0,0,46.3292,0.1511
Delhi,Bike,Storm,Recession,Friday,2,74.5608,0,0,71.3501,0.1365
Mumbai,Bike,Storm,Booming,Sunday,11,62.761,0,0,50.2088,0.3567
Delhi,Bike,Storm,Recession,Thursday,11,74.2585,0,0,71.0608,0.3354
Delhi,Car,Snowy,Booming,Saturday,7,52.1554,0,0,31.1934,0.5049
Bengalore,Car,Hot,Recession,Tuesday,17,55.1076,1,0,25.0489,0.125
Chennai,Bus,Snowy,Stable,Monday,23,29.1034,0,0,32.3371,0.8659
Kolkata,Bike,Snowy,Booming,Friday,0,39.579,0,0,37.8747,0.0612
Delhi,Bike,Snowy,Stable,Sunday,13,98.5985,1,0,75.4821,0.496
Mumbai,Bike,Rainy,Recession,Thursday,20,91.2117,0,0,81.0771,0.1375
Pune,Bike,Storm,Recession,Sunday,18,71.5538,0,0,57.243,0.0931
Bengalore,Car,Rainy,Stable,Friday,0,31.6522,0,0,18.9307,0.2779
Mumbai,Bike,Hot,Stable,Saturday,0,105.4141,0,0,84.3313,0.2599
Chennai,Car,Storm,Stable,Sunday,6,82.9261,0,0,46.07,0.9971
Mumbai,Bike,Rainy,Stable,Saturday,13,86.4,1,0,72.1443,0.3454
Mumbai,Bike,Rainy,Stable,Sunday,20,29.3024,0,0,23.4419,0.4446
Delhi,Bike,Rainy,Booming,Monday,20,63.0225,0,0,60.9178,0.5546
Mumbai,Car,Rainy,Recession,Friday,22,43.4503,0,0,21.7251,0.3233
Pune,Bus,Storm,Stable,Monday,19,25.1942,0,0,25.1942,0.2108
Mumbai,Bike,Hot,Recession,Thursday,22,37.7201,0,0,30.176,0.0877
Bengalore,Bike,Storm,Booming,Friday,7,63.5052,1,0,48.6164,0.2228
Kolkata,Bike,Clear,Booming,Tuesday,0,32.7367,0,0,29.7606,0.1251
Bengalore,Car,Rainy,Recession,Wednesday,19,23.7377,0,0,14.1972,0.053
Bengalore,Rickshaw,Hot,Stable,Tuesday,15,51.7005,0,0,97.9176,0.1955
Pune,Car,Clear,Recession,Thursday,19,51.9861,0,0,25.993,0.0434
Kolkata,Bike,Snowy,Stable,Monday,11,30.4435,0,0,29.1325,0.1284
Delhi,Bike,Clear,Recession,Saturday,22,92.5597,0,0,84.1452,0.1292
Delhi,Bike,Storm,Recession,Friday,17,124.0801,1,0,94.9896,0.4705
Mumbai,Car,Clear,Stable,Wednesday,0,70.9796,0,0,35.4898,0.3463
Chennai,Car,Clear,Stable,Thursday,5,21.5004,0,0,10.7502,0.4321
Delhi,Car,Clear,Booming,Sunday,18,14.9831,0,1,10.4049,1
Chennai,Bike,Snowy,Stable,Friday,11,29.2391,0,1,23.3913,0.5674
Kolkata,Car,Clear,Booming,Tuesday,19,85.0481,0,0,48.3228,0.1434
Bengalore,Bike,Rainy,Booming,Monday,7,55.9405,1,0,42.8253,0.2729
Bengalore,Car,Clear,Stable,Wednesday,11,46.9364,0,0,26.6684,0.2501
Kolkata,Bike,Storm,Recession,Sunday,0,82.0689,0,0,78.5348,0.035
Bengalore,Bike,Snowy,Stable,Sunday,1,32.7416,0,0,43.5163,0.3054
Mumbai,Bike,Clear,Stable,Monday,9,110.4224,0,1,88.3379,0.4738
Mumbai,Bike,Clear,Recession,Saturday,18,71.3227,0,0,57.0582,0.0817
Delhi,Bike,Hot,Recession,Thursday,4,84.6929,0,0,76.9936,0.2573
Pune,Bike,Rainy,Stable,Friday,19,33.1071,0,0,29.4285,0.2753
Delhi,Bike,Storm,Recession,Thursday,4,42.818,0,0,40.9742,0.2327
Pune,Bike,Rainy,Recession,Tuesday,15,20.7723,0,0,16.6178,0.0787
Kolkata,Bike,Clear,Stable,Saturday,9,85.8101,0,0,78.0092,0.1112
Mumbai,Car,Hot,Booming,Saturday,2,34.953,0,0,17.4765,0.2684
Kolkata,Bike,Clear,Recession,Saturday,13,89.5588,1,0,65.1337,0.0222
Bengalore,Car,Storm,Stable,Wednesday,23,28.9002,0,0,17.2848,0.1928
Delhi,Rickshaw,Hot,Recession,Friday,16,74.5845,0,0,101.7061,0.101
Kolkata,Bike,Clear,Stable,Wednesday,19,44.6182,0,0,38.5204,0.1344
Pune,Bike,Rainy,Stable,Sunday,14,68.2138,1,0,54.571,0.1474
Kolkata,Car,Rainy,Booming,Thursday,12,32.0664,0,0,23.9731,0.0707
Kolkata,Bike,Storm,Booming,Friday,13,32.7642,0,0,31.3533,0.0641
Kolkata,Bike,Rainy,Stable,Thursday,12,97.2615,0,0,93.0732,0.094
Chennai,Car,Clear,Recession,Wednesday,18,95.04,1,0,49.128,0.3281
Pune,Bike,Rainy,Recession,Tuesday,12,28.7584,0,0,23.0067,0.0537
Bengalore,Bike,Hot,Stable,Sunday,20,27.2006,0,0,24.7278,0.3099
Chennai,Rickshaw,Snowy,Recession,Tuesday,23,19.4226,0,0,23.3072,0.2441
Delhi,Bike,Rainy,Stable,Friday,19,31.5166,0,0,30.464,0.4796
Bengalore,Bike,Rainy,Booming,Friday,10,46.7588,0,0,44.7452,0.3879
Delhi,Bike,Rainy,Recession,Wednesday,5,52.961,0,0,50.6804,0.1984
Delhi,Car,Clear,Recession,Sunday,21,59.3072,0,0,33.6973,0.1371
Bengalore,Bike,Snowy,Recession,Monday,10,18.2785,0,0,24.2935,0.1322
Kolkata,Car,Storm,Booming,Wednesday,22,76.2663,0,0,45.6138,0.0735
Mumbai,Bus,Snowy,Stable,Friday,5,68.9477,0,0,68.9477,0.4981
Mumbai,Bike,Rainy,Recession,Thursday,20,32.5177,0,0,28.9046,0.0808
Pune,Bike,Clear,Booming,Wednesday,23,57.9312,0,0,46.3449,0.2473
Bengalore,Bike,Hot,Booming,Monday,23,105.1324,0,0,95.5749,0.1901
Pune,Bike,Snowy,Recession,Monday,10,50.2012,0,0,40.1609,0.0861
Pune,Bus,Rainy,Recession,Saturday,4,80.043,0,0,80.043,0.0936
Mumbai,Bus,Clear,Booming,Monday,6,84.2687,0,0,84.2687,0.4726
Kolkata,Bike,Storm,Recession,Saturday,16,51.941,0,0,49.7043,0.0226
Bengalore,Bike,Hot,Booming,Thursday,21,79.8374,0,0,67.2032,0.2137
Bengalore,Car,Snowy,Booming,Thursday,21,77.776,0,0,46.5168,0.2621
Pune,Bike,Clear,Stable,Tuesday,23,56.8365,0,0,45.4692,0.2723
Delhi,Car,Clear,Stable,Tuesday,17,55.2581,1,0,30.699,1
Pune,Car,Clear,Booming,Monday,7,62.7135,1,0,31.3568,0.2404
Kolkata,Car,Snowy,Recession,Monday,12,49.2237,0,0,29.44,0.015
Chennai,Bus,Hot,Recession,Thursday,21,57.3389,0,0,57.3389,0.3338
Delhi,Bike,Hot,Recession,Wednesday,0,51.0763,0,0,46.433,0.2696
Kolkata,Car,Clear,Booming,Saturday,23,69.3761,0,1,39.4182,0.1345
Bengalore,Car,Hot,Booming,Monday,1,27.6378,0,0,15.7033,0.2528
Bengalore,Bike,Clear,Recession,Tuesday,5,27.0835,0,0,24.6214,0.0591
Mumbai,Car,Hot,Booming,Saturday,17,27.6845,0,1,13.8422,0.2613
Kolkata,Bike,Rainy,Stable,Thursday,22,99.1622,0,0,94.892,0.0583
Mumbai,Bike,Snowy,Recession,Saturday,7,50.6847,0,0,40.5477,0.1367
Chennai,Bike,Clear,Recession,Friday,21,88.8151,0,0,78.9467,0.2555
Pune,Bus,Clear,Stable,Wednesday,8,47.1511,1,0,47.1511,0.2235
Pune,Car,Hot,Stable,Tuesday,12,42.976,0,0,21.488,0.2864
Kolkata,Bike,Rainy,Recession,Friday,13,65.1158,0,0,62.3117,0.0333
Mumbai,Bike,Storm,Stable,Sunday,3,49.2737,0,1,39.419,0.6038
Pune,Car,Rainy,Booming,Wednesday,9,56.4942,0,0,28.2471,0.2004
Delhi,Rickshaw,Storm,Recession,Friday,0,24.426,0,0,35.0613,0.0893
Pune,Bike,Storm,Booming,Monday,22,93.1095,0,0,74.4876,0.3301
Delhi,Bike,Rainy,Booming,Thursday,23,88.9952,0,0,85.1629,0.4772
Chennai,Rickshaw,Clear,Booming,Wednesday,20,97.0748,0,0,116.4897,0.9242
Mumbai,Bus,Rainy,Recession,Monday,11,81.9371,0,0,81.9371,0.1428
Mumbai,Bike,Clear,Stable,Monday,13,60.7723,0,0,48.6178,0.5785
Pune,Bus,Clear,Stable,Thursday,19,74.5721,0,0,74.5721,0.3104
Mumbai,Rickshaw,Hot,Stable,Thursday,19,120,0,0,147.4173,0.2073
Bengalore,Bike,Clear,Recession,Friday,6,52.5682,0,0,47.7892,0.0644
Kolkata,Bike,Hot,Stable,Saturday,22,66.5103,0,0,60.464,0.1061
Chennai,Car,Hot,Booming,Monday,7,69.12,1,0,44.2611,0.4853
Kolkata,Bike,Rainy,Stable,Sunday,16,28.48,0,0,27.2535,0.1089
Pune,Bike,Snowy,Stable,Sunday,23,32.4545,0,0,25.9636,0.355
Bengalore,Bike,Snowy,Booming,Wednesday,12,55.7185,0,0,53.3191,0.2417
Mumbai,Car,Storm,Recession,Tuesday,5,30.4252,0,0,15.2126,0.1524
Pune,Car,Hot,Stable,Sunday,0,96,0,0,53.5864,0.2136
Delhi,Rickshaw,Storm,Booming,Wednesday,0,27.0577,0,0,84.7673,1
Mumbai,Bus,Hot,Recession,Thursday,12,44.714,0,0,44.714,0.0473
Pune,Bike,Snowy,Recession,Monday,8,67.5169,1,0,60.0151,0.07
Pune,Car,Hot,Booming,Wednesday,12,96,0,0,49.1872,0.2832
Delhi,Bike,Snowy,Stable,Saturday,19,46.0614,0,0,44.0779,0.4376
Kolkata,Bike,Rainy,Booming,Wednesday,2,17.3702,0,0,16.6222,0.1138
Delhi,Bike,Storm,Booming,Sunday,11,76.7101,0,0,73.4068,0.5957
Chennai,Rickshaw,Snowy,Stable,Tuesday,8,59.0271,1,0,70.8325,0.7092
Kolkata,Bike,Storm,Stable,Monday,21,71.6639,0,0,58.6136,0.072
Mumbai,Bike,Hot,Stable,Friday,12,63.9405,0,0,51.1524,0.1787
Kolkata,Bike,Snowy,Booming,Saturday,23,38.5551,0,0,36.8948,0.0947
Chennai,Car,Rainy,Stable,Friday,8,26.059,1,0,13.0295,0.3259
Chennai,Car,Hot,Stable,Saturday,12,24.3128,1,1,12.1564,0.357
Pune,Bike,Snowy,Stable,Wednesday,19,27.6407,0,0,24.5695,0.1701
Mumbai,Rickshaw,Snowy,Booming,Wednesday,8,83.5327,1,0,100.2393,0.3708
Chennai,Bike,Clear,Stable,Monday,7,86.4,1,0,95.2721,0.3399
Chennai,Bus,Rainy,Booming,Monday,6,25.6824,0,0,25.6824,1
Bengalore,Bike,Hot,Recession,Monday,20,37.2942,0,0,31.3925,0.1269
Chennai,Rickshaw,Storm,Stable,Tuesday,1,78.2015,0,0,93.8418,0.7297
Pune,Bike,Rainy,Recession,Sunday,22,57.7567,0,0,51.3393,0.0272
Kolkata,Car,Hot,Booming,Saturday,11,21.9015,0,0,12.444,0.177
Chennai,Bike,Rainy,Recession,Saturday,16,25.2034,0,0,20.1627,0.1309
Chennai,Bike,Rainy,Recession,Monday,22,48.7953,0,1,39.0362,0.1879
Delhi,Bike,Rainy,Stable,Sunday,21,34.6214,0,0,33.1305,0.5263
Pune,Bike,Snowy,Stable,Tuesday,22,67.1046,0,0,53.6836,0.1597
Chennai,Car,Clear,Recession,Tuesday,18,70.5738,1,0,35.2869,0.1265
Delhi,Bike,Storm,Booming,Saturday,3,19.906,0,0,34.0157,0.6015
Bengalore,Bike,Snowy,Recession,Sunday,7,48.5366,0,0,46.4466,0.098
Pune,Car,Clear,Recession,Sunday,21,105.6,0,1,56.2088,0.0437
Delhi,Rickshaw,Snowy,Stable,Friday,19,51.3308,0,0,73.6806,0.3997
Kolkata,Bike,Storm,Booming,Friday,5,66.1672,0,0,63.3179,0.0754
Mumbai,Rickshaw,Snowy,Recession,Monday,16,74.2606,0,0,89.1127,0.2666
Chennai,Car,Snowy,Stable,Monday,6,55.7992,0,0,27.8996,0.7612
Kolkata,Bike,Snowy,Booming,Tuesday,14,29.9126,0,0,28.6245,0.0716
Bengalore,Bike,Storm,Recession,Thursday,13,37.7468,0,0,36.1213,0.0704
Pune,Car,Hot,Booming,Friday,15,86.039,0,0,43.0195,0.1818
Pune,Car,Clear,Stable,Tuesday,11,96,0,0,53.2022,0.1712
Kolkata,Car,Rainy,Booming,Thursday,8,103.9639,1,0,49.7435,0.104
Chennai,Bike,Rainy,Booming,Friday,14,45.6116,0,0,36.4893,0.4726
Mumbai,Bike,Rainy,Stable,Thursday,8,72.5515,1,0,58.0412,0.3193
